month,state,category,orders,revenue_brl,avg_delivery_days,avg_review_score
2017-02-01,ES,watches_gifts,2,357.16,12.0,5.0
2017-02-01,GO,agro_industry_and_commerce,1,39.77,30.0,3.0
2017-02-01,GO,auto,1,173.09,13.0,5.0
2017-02-01,GO,computers_accessories,1,348.46,7.0,5.0
2017-02-01,GO,cool_stuff,3,1091.74,13.3,5.0
2017-02-01,GO,fashion_bags_accessories,2,211.15,27.0,4.0
2017-02-01,GO,fashion_shoes,1,111.4,10.0,4.0
2017-02-01,GO,furniture_decor,1,77.65,25.0,2.0
2017-02-01,GO,health_beauty,3,211.77,11.8,5.0
2017-02-01,GO,housewares,1,52.68,181.0,1.0
2017-02-01,GO,market_place,1,27.78,12.0,5.0
2017-02-01,GO,sports_leisure,2,98.02,18.0,4.0
2017-02-01,GO,telephony,6,351.26,14.0,4.17
2017-02-01,GO,toys,1,60.77,9.0,5.0
2017-02-01,MA,bed_bath_table,1,137.14,15.0,5.0
2017-02-01,MA,cool_stuff,1,106.81,13.0,4.0
2017-02-01,MA,electronics,1,114.0,15.0,3.0
2017-02-01,MA,fashion_bags_accessories,1,80.77,19.0,5.0
2017-02-01,MA,furniture_decor,2,222.54,17.0,5.0
2017-02-01,MA,garden_tools,1,66.51,15.0,5.0
2017-02-01,MA,health_beauty,1,48.25,13.0,5.0
2017-02-01,MA,housewares,1,205.71,19.0,5.0
2017-02-01,MA,market_place,1,51.99,7.0,5.0
2017-02-01,MA,telephony,1,161.51,22.0,4.0
2017-02-01,MG,(unknown),8,1265.67,9.9,4.0
2017-02-01,MG,agro_industry_and_commerce,1,36.51,5.0,3.0
2017-02-01,MG,air_conditioning,2,418.6,21.5,2.5
2017-02-01,MG,audio,2,105.91,11.5,4.0
2017-02-01,MG,auto,13,2945.75,11.9,4.19
2017-02-01,MG,baby,4,381.73,11.3,4.75
2017-02-01,MG,bed_bath_table,27,4312.64,13.1,4.16
2017-02-01,MG,cine_photo,1,95.24,21.0,5.0
2017-02-01,MG,computers_accessories,14,921.3,14.4,3.71
2017-02-01,MG,consoles_games,5,1523.25,9.6,4.0
2017-02-01,MG,construction_tools_construction,1,171.03,7.0,5.0
2017-02-01,MG,cool_stuff,5,856.62,11.6,3.8
2017-02-01,MG,electronics,1,54.42,6.0,5.0
2017-02-01,MG,fashio_female_clothing,2,283.09,14.5,5.0
2017-02-01,MG,fashion_bags_accessories,7,519.1,7.9,4.33
2017-02-01,MG,fashion_male_clothing,2,146.06,15.0,5.0
2017-02-01,MG,fashion_underwear_beach,1,66.53,9.0,5.0
2017-02-01,MG,fixed_telephony,4,110.54,12.3,2.75
2017-02-01,MG,food,1,181.98,13.0,5.0
2017-02-01,MG,furniture_bedroom,1,501.88,7.0,5.0
2017-02-01,MG,furniture_decor,30,3495.82,14.7,4.0
2017-02-01,MG,furniture_living_room,2,603.86,14.0,4.5
2017-02-01,MG,garden_tools,6,1491.03,9.9,4.14
2017-02-01,MG,health_beauty,14,1671.18,11.7,4.57
2017-02-01,MG,home_appliances,1,129.98,9.0,5.0
2017-02-01,MG,home_appliances_2,1,30.11,6.0,5.0
2017-02-01,MG,housewares,7,487.86,12.3,4.43
2017-02-01,MG,luggage_accessories,2,197.24,6.0,4.5
2017-02-01,MG,market_place,2,185.91,15.5,5.0
2017-02-01,MG,musical_instruments,2,346.54,11.0,5.0
2017-02-01,MG,office_furniture,9,2666.52,15.8,4.07
2017-02-01,MG,perfumery,8,1662.29,11.3,4.33
2017-02-01,MG,pet_shop,6,704.2,8.0,4.67
2017-02-01,MG,small_appliances,1,69.17,13.0,5.0
2017-02-01,MG,sports_leisure,19,3104.43,13.7,4.39
2017-02-01,MG,stationery,3,197.55,7.3,3.67
2017-02-01,MG,tablets_printing_image,1,113.86,15.0,5.0
2017-02-01,MG,telephony,15,898.82,13.1,4.4
2017-02-01,MG,toys,10,972.04,9.0,3.55
2017-02-01,MG,watches_gifts,2,478.73,10.0,3.0
2017-02-01,MS,agro_industry_and_commerce,2,151.91,19.0,3.5
2017-02-01,MS,bed_bath_table,1,103.79,23.0,4.0
2017-02-01,MS,computers_accessories,1,65.64,6.0,5.0
2017-02-01,MS,electronics,2,143.74,23.0,5.0
2017-02-01,MS,fixed_telephony,1,49.04,21.0,5.0
2017-02-01,MS,housewares,1,6929.31,19.0,5.0
2017-02-01,MS,pet_shop,1,60.05,28.0,4.0
2017-02-01,MS,sports_leisure,2,407.46,21.0,5.0
2017-02-01,MT,auto,1,112.46,15.0,5.0
2017-02-01,MT,cool_stuff,2,404.88,16.0,5.0
2017-02-01,MT,furniture_decor,2,267.69,25.3,2.67
2017-02-01,MT,garden_tools,4,1724.22,21.2,3.8
2017-02-01,MT,health_beauty,1,115.7,8.0,1.0
2017-02-01,MT,market_place,1,380.75,22.0,5.0
2017-02-01,MT,pet_shop,1,259.06,16.0,5.0
2017-02-01,MT,sports_leisure,1,55.94,17.0,2.0
2017-02-01,MT,telephony,3,198.87,12.3,4.0
2017-02-01,MT,toys,1,63.79,27.0,5.0
2017-02-01,PA,(unknown),1,4042.74,5.0,5.0
2017-02-01,PA,computers_accessories,2,146.84,18.0,3.5
2017-02-01,PA,cool_stuff,1,104.87,16.0,5.0
2017-02-01,PA,furniture_decor,1,125.95,17.0,5.0
2017-02-01,PA,garden_tools,1,1094.37,31.0,5.0
2017-02-01,PA,health_beauty,4,1275.03,19.3,3.5
2017-02-01,PA,home_appliances,2,198.04,32.5,4.0
2017-02-01,PA,musical_instruments,3,449.52,12.3,4.25
2017-02-01,PA,office_furniture,1,115.11,39.0,5.0
2017-02-01,PA,perfumery,1,407.05,17.0,5.0
2017-02-01,PA,small_appliances,1,193.3,11.0,5.0
2017-02-01,PA,sports_leisure,2,276.45,18.0,5.0
2017-02-01,PA,telephony,1,306.98,21.0,5.0
2017-02-01,PA,toys,1,76.25,25.0,5.0
2017-02-01,PA,watches_gifts,2,1792.2,15.5,5.0
2017-02-01,PB,auto,1,89.52,20.0,5.0
2017-02-01,PB,bed_bath_table,1,137.14,17.0,5.0
2017-02-01,PB,cool_stuff,1,307.86,11.0,5.0
2017-02-01,PB,fashion_bags_accessories,1,74.74,14.0,5.0
2017-02-01,PB,furniture_decor,1,66.51,19.0,5.0
2017-02-01,PB,furniture_living_room,1,381.51,36.0,
2017-02-01,PB,garden_tools,1,491.68,13.0,1.0
2017-02-01,PB,health_beauty,1,378.61,26.0,4.0
2017-02-01,PB,perfumery,1,45.74,16.0,5.0
2017-02-01,PB,sports_leisure,1,134.66,41.0,4.0
2017-02-01,PB,toys,1,140.34,16.0,5.0
2017-02-01,PE,auto,1,184.32,24.0,5.0
2017-02-01,PE,computers_accessories,2,683.14,25.0,4.0
2017-02-01,PE,cool_stuff,2,746.97,18.5,4.0
2017-02-01,PE,dvds_blu_ray,1,35.7,8.0,4.0
2017-02-01,PE,fixed_telephony,1,50.3,23.0,5.0
2017-02-01,PE,food,1,29.84,35.0,1.0
2017-02-01,PE,furniture_decor,1,152.43,18.0,5.0
2017-02-01,PE,health_beauty,2,378.92,11.0,5.0
2017-02-01,PE,luggage_accessories,1,75.73,25.0,4.0
2017-02-01,PE,market_place,1,204.22,10.0,4.0
2017-02-01,PE,perfumery,1,151.26,18.0,5.0
2017-02-01,PE,pet_shop,1,120.11,35.0,1.0
2017-02-01,PE,sports_leisure,2,192.41,11.0,5.0
2017-02-01,PE,telephony,3,314.67,15.3,5.0
2017-02-01,PI,baby,1,157.94,18.0,3.0
2017-02-01,PI,computers_accessories,1,41.7,21.0,5.0
2017-02-01,PI,fashion_bags_accessories,1,93.97,11.0,5.0
2017-02-01,PI,garden_tools,1,1146.2,23.0,4.0
2017-02-01,PI,health_beauty,1,953.84,18.0,5.0
2017-02-01,PI,pet_shop,1,721.71,23.0,5.0
2017-02-01,PI,tablets_printing_image,2,248.36,16.5,3.0
2017-02-01,PI,toys,1,91.61,24.0,4.0
2017-02-01,PI,watches_gifts,1,49.74,18.0,3.0
2017-02-01,PR,auto,6,1689.6,13.4,4.5
2017-02-01,PR,baby,5,415.74,13.0,4.6
2017-02-01,PR,bed_bath_table,16,3161.22,15.6,4.43
2017-02-01,PR,computers_accessories,4,169.36,18.0,4.75
2017-02-01,PR,construction_tools_construction,1,171.03,9.0,5.0
2017-02-01,PR,cool_stuff,7,3103.72,12.7,3.86
2017-02-01,PR,electronics,1,69.75,10.0,1.0
2017-02-01,PR,fashion_bags_accessories,1,216.27,28.0,4.0
2017-02-01,PR,fashion_underwear_beach,1,39.51,27.0,5.0
2017-02-01,PR,fixed_telephony,2,69.93,9.5,4.5
2017-02-01,PR,food,1,40.16,9.0,5.0
2017-02-01,PR,furniture_decor,11,1631.24,17.3,4.0
2017-02-01,PR,furniture_living_room,1,141.12,15.0,5.0
2017-02-01,PR,garden_tools,3,663.79,11.0,4.33
2017-02-01,PR,health_beauty,10,1504.13,11.8,4.1
2017-02-01,PR,housewares,7,774.91,15.6,3.25
2017-02-01,PR,luggage_accessories,2,411.46,7.7,4.0
2017-02-01,PR,market_place,2,94.52,12.0,2.5
2017-02-01,PR,office_furniture,3,2055.91,11.7,2.0
2017-02-01,PR,perfumery,5,847.17,17.6,3.4
2017-02-01,PR,pet_shop,2,239.61,8.0,5.0
2017-02-01,PR,small_appliances,2,743.19,19.5,5.0
2017-02-01,PR,sports_leisure,7,568.19,10.4,4.75
2017-02-01,PR,telephony,7,1051.74,12.7,4.2
2017-02-01,PR,toys,4,975.14,12.0,3.75
2017-02-01,RJ,(unknown),12,1050.84,13.1,3.67
2017-02-01,RJ,agro_industry_and_commerce,2,72.2,8.0,4.5
2017-02-01,RJ,air_conditioning,1,124.97,7.0,5.0
2017-02-01,RJ,audio,1,44.01,4.0,5.0
2017-02-01,RJ,auto,11,1706.64,11.5,4.18
2017-02-01,RJ,baby,2,951.99,8.5,3.0
2017-02-01,RJ,bed_bath_table,21,2475.07,17.3,4.41
2017-02-01,RJ,books_general_interest,3,300.68,11.7,3.67
2017-02-01,RJ,computers_accessories,12,1530.1,15.7,4.73
2017-02-01,RJ,consoles_games,1,332.7,10.0,5.0
2017-02-01,RJ,construction_tools_construction,1,51.51,31.0,5.0
2017-02-01,RJ,cool_stuff,8,855.88,10.9,4.67
2017-02-01,RJ,costruction_tools_garden,1,624.68,10.0,5.0
2017-02-01,RJ,electronics,3,618.45,14.3,5.0
2017-02-01,RJ,fashion_bags_accessories,1,69.04,17.0,1.0
2017-02-01,RJ,fashion_male_clothing,2,210.71,11.5,5.0
2017-02-01,RJ,fashion_underwear_beach,3,342.06,19.4,3.4
2017-02-01,RJ,fixed_telephony,1,44.01,7.0,5.0
2017-02-01,RJ,furniture_decor,34,3992.38,12.9,4.1
2017-02-01,RJ,furniture_living_room,2,1055.48,13.7,4.0
2017-02-01,RJ,garden_tools,5,950.77,7.7,3.56
2017-02-01,RJ,health_beauty,17,3967.92,11.1,4.26
2017-02-01,RJ,home_construction,1,410.1,16.0,5.0
2017-02-01,RJ,housewares,9,919.24,9.3,3.6
2017-02-01,RJ,kitchen_dining_laundry_garden_furniture,1,46.99,17.0,5.0
2017-02-01,RJ,luggage_accessories,1,69.04,8.0,5.0
2017-02-01,RJ,musical_instruments,1,82.61,23.0,4.0
2017-02-01,RJ,office_furniture,12,2634.3,18.2,3.58
2017-02-01,RJ,perfumery,10,1862.37,6.9,4.6
2017-02-01,RJ,pet_shop,4,396.64,12.8,3.75
2017-02-01,RJ,small_appliances,6,1795.33,9.7,4.33
2017-02-01,RJ,sports_leisure,14,2354.29,10.1,4.4
2017-02-01,RJ,stationery,4,724.75,9.3,4.25
2017-02-01,RJ,tablets_printing_image,2,227.72,9.0,5.0
2017-02-01,RJ,telephony,11,1057.86,11.6,3.8
2017-02-01,RJ,toys,9,781.63,10.8,3.89
2017-02-01,RJ,watches_gifts,3,523.8,7.3,4.33
2017-02-01,RN,auto,1,34.84,36.0,5.0
2017-02-01,RN,baby,2,107.21,13.5,4.5
2017-02-01,RN,computers_accessories,1,40.74,15.0,5.0
2017-02-01,RN,furniture_decor,1,60.34,15.0,3.0
2017-02-01,RN,health_beauty,1,48.74,15.0,5.0
2017-02-01,RN,housewares,1,51.74,13.0,5.0
2017-02-01,RN,kitchen_dining_laundry_garden_furniture,1,131.34,23.0,3.0
2017-02-01,RN,toys,1,173.66,11.0,5.0
2017-02-01,RO,auto,1,34.34,16.0,5.0
2017-02-01,RO,bed_bath_table,1,101.98,22.0,2.0
2017-02-01,RO,computers_accessories,2,90.99,14.0,5.0
2017-02-01,RO,furniture_decor,2,657.86,20.0,2.25
2017-02-01,RO,health_beauty,2,686.06,21.0,5.0
2017-02-01,RO,housewares,1,96.65,23.0,4.0
2017-02-01,RO,office_furniture,1,169.99,16.0,5.0
2017-02-01,RR,computers_accessories,1,55.87,12.0,5.0
2017-02-01,RR,health_beauty,1,52.87,6.0,3.0
2017-02-01,RS,(unknown),2,185.26,34.9,1.43
2017-02-01,RS,audio,2,97.93,22.5,2.0
2017-02-01,RS,auto,3,260.33,10.7,4.67
2017-02-01,RS,baby,1,60.96,4.0,5.0
2017-02-01,RS,bed_bath_table,6,655.96,18.3,4.17
2017-02-01,RS,books_general_interest,1,166.0,19.0,5.0
2017-02-01,RS,computers_accessories,5,363.92,8.6,4.4
2017-02-01,RS,consoles_games,2,590.54,11.5,4.5
2017-02-01,RS,construction_tools_safety,1,396.86,12.0,5.0
2017-02-01,RS,cool_stuff,5,958.23,15.4,4.4
2017-02-01,RS,electronics,1,184.35,13.0,5.0
2017-02-01,RS,fashion_bags_accessories,1,100.91,12.0,5.0
2017-02-01,RS,fixed_telephony,2,172.63,14.0,5.0
2017-02-01,RS,furniture_decor,13,1121.87,13.4,3.67
2017-02-01,RS,furniture_living_room,1,174.08,25.0,4.0
2017-02-01,RS,garden_tools,5,963.44,15.7,4.67
2017-02-01,RS,health_beauty,7,2237.43,17.6,3.43
2017-02-01,RS,housewares,2,314.47,8.7,5.0
2017-02-01,RS,luggage_accessories,4,497.94,12.0,4.5
2017-02-01,RS,market_place,1,79.04,16.0,2.0
2017-02-01,RS,office_furniture,2,427.18,27.0,5.0
2017-02-01,RS,perfumery,4,561.48,19.0,4.8
2017-02-01,RS,pet_shop,4,325.74,13.0,4.75
2017-02-01,RS,small_appliances,3,780.54,13.5,5.0
2017-02-01,RS,sports_leisure,7,796.65,13.6,4.0
2017-02-01,RS,stationery,1,110.98,12.0,5.0
2017-02-01,RS,telephony,8,467.41,12.9,5.0
2017-02-01,RS,toys,3,1559.06,25.3,4.0
2017-02-01,RS,watches_gifts,3,2780.26,9.7,5.0
2017-02-01,SC,auto,2,58.67,15.0,4.5
2017-02-01,SC,baby,1,39.46,33.0,
2017-02-01,SC,bed_bath_table,1,34.52,9.0,5.0
2017-02-01,SC,consoles_games,2,132.11,16.0,3.5
2017-02-01,SC,cool_stuff,2,233.24,22.0,4.5
2017-02-01,SC,electronics,1,108.84,10.0,3.0
2017-02-01,SC,fashion_bags_accessories,3,399.57,15.8,4.0
2017-02-01,SC,furniture_decor,6,547.69,18.3,4.29
2017-02-01,SC,garden_tools,2,158.21,15.5,5.0
2017-02-01,SC,health_beauty,4,1068.44,14.5,4.5
2017-02-01,SC,home_appliances,1,174.28,24.0,1.0
2017-02-01,SC,home_confort,1,245.78,18.0,1.0
2017-02-01,SC,housewares,1,88.84,12.0,4.0
2017-02-01,SC,industry_commerce_and_business,1,134.94,11.0,5.0
2017-02-01,SC,market_place,1,95.72,7.0,4.0
2017-02-01,SC,office_furniture,1,104.79,21.0,3.0
2017-02-01,SC,perfumery,3,882.12,16.7,4.33
2017-02-01,SC,pet_shop,5,512.44,13.6,5.0
2017-02-01,SC,small_appliances,1,32.77,8.0,5.0
2017-02-01,SC,sports_leisure,9,1208.61,11.9,2.9
2017-02-01,SC,telephony,5,314.46,20.6,3.75
2017-02-01,SC,toys,3,194.41,15.3,3.67
2017-02-01,SC,watches_gifts,1,335.77,23.0,4.0
2017-02-01,SE,(unknown),1,152.47,13.0,5.0
2017-02-01,SE,computers_accessories,2,89.48,18.5,4.5
2017-02-01,SE,consoles_games,1,70.84,26.0,4.0
2017-02-01,SE,furniture_decor,1,196.75,21.0,1.0
2017-02-01,SE,furniture_living_room,1,1047.32,18.0,5.0
2017-02-01,SE,health_beauty,2,299.14,16.0,4.0
2017-02-01,SE,pet_shop,1,134.77,25.0,5.0
2017-02-01,SE,sports_leisure,1,186.54,15.0,5.0
2017-02-01,SE,telephony,1,40.39,25.0,2.0
2017-02-01,SE,toys,1,187.28,14.0,5.0
2017-02-01,SP,(unknown),23,2427.21,8.4,4.58
2017-02-01,SP,agro_industry_and_commerce,1,30.71,4.0,5.0
2017-02-01,SP,air_conditioning,4,1285.23,7.8,4.0
2017-02-01,SP,auto,24,5434.96,13.1,4.19
2017-02-01,SP,baby,13,923.95,6.9,4.46
2017-02-01,SP,bed_bath_table,56,7261.64,11.0,4.32
2017-02-01,SP,books_general_interest,2,195.44,8.0,4.5
2017-02-01,SP,books_technical,1,182.4,8.0,4.0
2017-02-01,SP,computers_accessories,36,3809.28,10.7,3.65
2017-02-01,SP,consoles_games,4,781.35,9.3,4.75
2017-02-01,SP,cool_stuff,22,4248.18,8.8,4.23
2017-02-01,SP,electronics,3,165.97,10.0,4.33
2017-02-01,SP,fashion_bags_accessories,12,795.38,9.8,4.58
2017-02-01,SP,fashion_male_clothing,2,288.22,10.0,4.0
2017-02-01,SP,fashion_shoes,1,45.97,9.0,5.0
2017-02-01,SP,fashion_underwear_beach,1,59.73,5.0,5.0
2017-02-01,SP,fixed_telephony,4,244.47,11.0,4.5
2017-02-01,SP,food,2,242.02,10.5,4.5
2017-02-01,SP,furniture_decor,93,10576.21,11.1,3.92
2017-02-01,SP,furniture_living_room,3,640.55,5.4,3.4
2017-02-01,SP,garden_tools,26,3721.84,9.2,4.07
2017-02-01,SP,health_beauty,58,7362.77,10.2,4.31
2017-02-01,SP,home_appliances,3,353.1,10.7,5.0
2017-02-01,SP,home_confort,2,225.49,9.0,4.0
2017-02-01,SP,home_construction,2,354.47,12.0,5.0
2017-02-01,SP,housewares,26,2172.34,9.8,4.2
2017-02-01,SP,luggage_accessories,6,561.36,7.7,5.0
2017-02-01,SP,market_place,5,683.99,8.0,4.43
2017-02-01,SP,musical_instruments,2,1622.44,8.5,4.5
2017-02-01,SP,office_furniture,17,3497.28,14.1,3.63
2017-02-01,SP,perfumery,11,1796.26,11.5,4.18
2017-02-01,SP,pet_shop,9,705.58,8.0,4.0
2017-02-01,SP,small_appliances,9,3550.98,9.8,4.6
2017-02-01,SP,sports_leisure,52,7004.95,8.8,4.45
2017-02-01,SP,stationery,6,751.26,8.3,5.0
2017-02-01,SP,tablets_printing_image,1,110.3,7.0,4.0
2017-02-01,SP,telephony,25,1431.44,10.0,4.41
2017-02-01,SP,toys,20,4742.45,8.5,4.78
2017-02-01,SP,watches_gifts,17,4844.56,8.8,4.33
2017-02-01,TO,auto,1,165.71,14.0,3.0
2017-02-01,TO,cool_stuff,1,139.07,8.0,5.0
2017-02-01,TO,fixed_telephony,1,28.77,24.0,5.0
2017-02-01,TO,furniture_decor,1,198.46,17.0,4.0
2017-02-01,TO,office_furniture,1,219.79,24.0,5.0
2017-02-01,TO,sports_leisure,2,187.75,13.5,4.0
2017-03-01,AC,perfumery,1,81.88,18.0,4.0
2017-03-01,AC,stationery,1,448.3,22.0,5.0
2017-03-01,AL,audio,1,99.6,53.0,1.0
2017-03-01,AL,auto,1,157.7,15.0,5.0
2017-03-01,AL,consoles_games,1,220.35,18.0,5.0
2017-03-01,AL,fashion_shoes,1,227.57,16.0,5.0
2017-03-01,AL,garden_tools,1,68.74,49.0,1.0
2017-03-01,AL,perfumery,1,220.74,27.0,5.0
2017-03-01,AL,stationery,1,170.49,17.0,5.0
2017-03-01,AL,telephony,1,126.18,17.0,4.0
2017-03-01,AL,toys,2,130.13,12.5,5.0
2017-03-01,AM,baby,1,177.21,24.0,5.0
2017-03-01,AM,cool_stuff,1,126.86,40.0,5.0
2017-03-01,AM,perfumery,1,80.95,36.0,5.0
2017-03-01,AM,toys,1,222.86,26.0,5.0
2017-03-01,AM,watches_gifts,1,185.51,22.0,5.0
2017-03-01,AP,cool_stuff,1,100.02,44.0,4.0
2017-03-01,AP,fixed_telephony,1,57.83,5.0,5.0
2017-03-01,AP,furniture_decor,1,255.04,187.0,5.0
2017-03-01,BA,(unknown),1,114.88,16.0,
2017-03-01,BA,air_conditioning,1,82.25,11.0,5.0
2017-03-01,BA,auto,4,1992.12,13.8,3.75
2017-03-01,BA,bed_bath_table,3,454.48,19.0,3.33
2017-03-01,BA,books_general_interest,1,136.26,14.0,5.0
2017-03-01,BA,computers_accessories,4,320.87,17.8,3.5
2017-03-01,BA,consoles_games,1,716.65,37.0,
2017-03-01,BA,cool_stuff,2,713.06,23.5,5.0
2017-03-01,BA,fashion_bags_accessories,5,540.84,18.7,4.33
2017-03-01,BA,fixed_telephony,1,645.68,19.0,2.0
2017-03-01,BA,food,2,223.93,19.5,5.0
2017-03-01,BA,furniture_decor,7,907.58,16.5,4.75
2017-03-01,BA,garden_tools,4,2130.86,19.8,4.25
2017-03-01,BA,health_beauty,12,1928.12,22.4,3.43
2017-03-01,BA,home_appliances,1,89.6,9.0,5.0
2017-03-01,BA,home_confort,1,25.25,71.0,1.0
2017-03-01,BA,housewares,6,985.93,17.7,4.55
2017-03-01,BA,luggage_accessories,1,360.81,72.0,5.0
2017-03-01,BA,musical_instruments,2,402.43,32.0,1.5
2017-03-01,BA,office_furniture,1,258.44,20.0,4.0
2017-03-01,BA,perfumery,5,1190.4,16.0,4.4
2017-03-01,BA,small_appliances,1,131.12,13.0,5.0
2017-03-01,BA,sports_leisure,7,1795.26,16.7,4.0
2017-03-01,BA,telephony,9,986.09,18.3,3.2
2017-03-01,BA,toys,2,314.48,50.5,4.5
2017-03-01,BA,watches_gifts,3,866.86,12.7,3.0
2017-03-01,CE,(unknown),2,221.83,47.0,1.0
2017-03-01,CE,bed_bath_table,1,115.02,47.0,1.0
2017-03-01,CE,computers_accessories,2,95.54,30.5,4.0
2017-03-01,CE,consoles_games,4,1840.28,27.0,3.25
2017-03-01,CE,health_beauty,2,1036.74,45.0,1.5
2017-03-01,CE,home_confort,1,115.02,47.0,1.0
2017-03-01,CE,housewares,1,36.79,30.0,3.0
2017-03-01,CE,office_furniture,2,439.92,21.5,3.0
2017-03-01,CE,perfumery,2,673.19,36.5,2.0
2017-03-01,CE,small_appliances,2,439.03,16.5,5.0
2017-03-01,CE,sports_leisure,4,352.0,24.0,3.25
2017-03-01,CE,telephony,1,49.84,16.0,4.0
2017-03-01,CE,toys,1,280.68,20.0,5.0
2017-03-01,CE,watches_gifts,2,1462.96,22.0,3.5
2017-03-01,DF,(unknown),1,34.09,19.0,1.0
2017-03-01,DF,art,2,74.64,13.5,4.5
2017-03-01,DF,auto,1,443.17,7.0,5.0
2017-03-01,DF,baby,1,82.86,5.0,5.0
2017-03-01,DF,bed_bath_table,7,1389.18,13.6,4.33
2017-03-01,DF,computers_accessories,4,369.64,14.0,4.0
2017-03-01,DF,cool_stuff,1,117.12,6.0,4.0
2017-03-01,DF,fashion_bags_accessories,1,80.75,11.0,5.0
2017-03-01,DF,furniture_decor,8,750.49,11.3,4.75
2017-03-01,DF,furniture_living_room,1,153.8,15.0,5.0
2017-03-01,DF,health_beauty,2,197.8,8.0,5.0
2017-03-01,DF,home_confort,1,102.18,11.0,4.0
2017-03-01,DF,home_construction,1,157.4,19.0,3.0
2017-03-01,DF,housewares,5,557.2,13.1,3.73
2017-03-01,DF,musical_instruments,1,20.95,14.0,1.0
2017-03-01,DF,perfumery,1,136.83,11.0,3.0
2017-03-01,DF,small_appliances,2,2424.23,22.0,5.0
2017-03-01,DF,sports_leisure,5,712.12,9.2,4.8
2017-03-01,DF,stationery,2,240.13,9.0,4.5
2017-03-01,DF,telephony,3,111.85,9.0,5.0
2017-03-01,DF,toys,2,135.15,10.5,5.0
2017-03-01,DF,watches_gifts,3,229.77,13.0,4.67
2017-03-01,ES,air_conditioning,1,111.37,8.0,4.0
2017-03-01,ES,audio,1,95.25,5.0,5.0
2017-03-01,ES,auto,1,86.18,6.0,5.0
2017-03-01,ES,bed_bath_table,2,193.46,12.0,5.0
2017-03-01,ES,books_general_interest,2,696.64,8.4,4.2
2017-03-01,ES,computers_accessories,2,93.37,7.0,4.5
2017-03-01,ES,cool_stuff,3,627.47,8.3,4.67
2017-03-01,ES,fashion_bags_accessories,1,75.11,11.0,4.0
2017-03-01,ES,fixed_telephony,1,84.56,14.0,1.0
2017-03-01,ES,food,1,181.98,11.0,4.0
2017-03-01,ES,furniture_decor,3,259.12,11.3,4.67
2017-03-01,ES,furniture_living_room,2,358.04,10.0,4.0
2017-03-01,ES,health_beauty,2,172.73,8.0,4.5
2017-03-01,ES,housewares,3,272.09,10.3,3.33
2017-03-01,ES,kitchen_dining_laundry_garden_furniture,1,66.94,6.0,5.0
2017-03-01,ES,market_place,2,200.35,7.0,4.5
2017-03-01,ES,office_furniture,2,317.06,21.0,5.0
2017-03-01,ES,perfumery,1,151.13,8.0,3.0
2017-03-01,ES,pet_shop,1,105.79,3.0,5.0
2017-03-01,ES,sports_leisure,5,656.39,7.8,4.6
2017-03-01,ES,telephony,4,180.58,10.8,4.75
2017-03-01,ES,toys,4,525.16,9.0,4.6
2017-03-01,ES,watches_gifts,2,420.04,15.5,4.5
2017-03-01,GO,(unknown),1,142.77,6.0,5.0
2017-03-01,GO,art,1,136.8,28.0,5.0
2017-03-01,GO,audio,1,52.77,12.0,1.0
2017-03-01,GO,auto,1,1239.94,5.0,5.0
2017-03-01,GO,bed_bath_table,4,433.86,13.0,4.75
2017-03-01,GO,books_general_interest,1,136.26,16.0,4.0
2017-03-01,GO,computers_accessories,3,123.31,10.3,3.67
2017-03-01,GO,cool_stuff,4,554.12,15.3,5.0
2017-03-01,GO,drinks,1,214.09,20.0,1.0
2017-03-01,GO,fashion_bags_accessories,3,272.05,14.7,4.67
2017-03-01,GO,fashion_shoes,1,319.51,13.0,4.0
2017-03-01,GO,furniture_decor,4,851.17,14.8,3.5
2017-03-01,GO,furniture_living_room,1,151.74,23.0,5.0
2017-03-01,GO,garden_tools,4,2540.59,16.0,3.71
2017-03-01,GO,health_beauty,4,573.03,13.8,4.25
2017-03-01,GO,housewares,2,218.39,14.5,5.0
2017-03-01,GO,luggage_accessories,1,145.71,12.0,3.0
2017-03-01,GO,office_furniture,1,166.7,20.0,5.0
2017-03-01,GO,perfumery,2,367.36,9.7,2.33
2017-03-01,GO,pet_shop,1,145.48,23.0,3.0
2017-03-01,GO,telephony,5,399.22,14.2,3.0
2017-03-01,GO,watches_gifts,1,514.16,17.0,5.0
2017-03-01,MA,(unknown),1,123.83,16.0,1.0
2017-03-01,MA,auto,1,49.55,58.0,1.0
2017-03-01,MA,bed_bath_table,1,139.6,24.0,4.0
2017-03-01,MA,computers_accessories,6,779.7,24.2,3.67
2017-03-01,MA,furniture_decor,1,155.36,14.0,1.0
2017-03-01,MA,housewares,1,208.05,41.0,5.0
2017-03-01,MA,musical_instruments,1,106.08,16.0,1.0
2017-03-01,MA,perfumery,3,327.52,20.5,4.5
2017-03-01,MA,sports_leisure,1,139.69,25.0,5.0
2017-03-01,MA,stationery,1,126.34,14.0,4.0
2017-03-01,MA,telephony,5,423.86,22.3,3.0
2017-03-01,MA,toys,1,142.57,17.0,5.0
2017-03-01,MG,(unknown),9,800.32,15.1,3.5
2017-03-01,MG,air_conditioning,1,889.8,3.0,5.0
2017-03-01,MG,audio,1,187.44,12.0,4.0
2017-03-01,MG,auto,10,2714.84,13.8,4.75
2017-03-01,MG,baby,4,416.17,9.0,3.5
