borrower_id,age,revolving_utilization,late_30_59_days,late_60_89_days,late_90_plus_days,debt_ratio,monthly_income,open_credit_lines,real_estate_loans,dependents,income_missing,predicted_risk,risk_band,serious_delinquency,actual_outcome
107301,37,0.041,0,0,0,10.0,5400.0,8,3,0.0,1,0.0267,2-5%,0,Repaid
65998,28,0.354,0,0,0,10.0,1.0,2,0,0.0,0,0.0466,2-5%,0,Repaid
72460,42,0.319,0,0,0,0.53,8250.0,8,4,2.0,0,0.0489,2-5%,0,Repaid
21738,48,0.033,0,0,0,0.405,3970.0,10,1,1.0,0,0.0237,2-5%,0,Repaid
70664,59,0.167,0,0,0,0.267,4700.0,11,1,0.0,0,0.0242,2-5%,0,Repaid
118083,48,0.755,0,0,0,0.576,2555.0,8,2,0.0,0,0.0849,8-10%,0,Repaid
75372,53,0.516,0,0,0,0.931,5000.0,14,3,1.0,0,0.0657,5-8%,1,Defaulted
38450,51,0.741,0,0,0,0.368,5800.0,9,3,0.0,0,0.0809,8-10%,0,Repaid
2573,60,0.029,0,0,0,0.365,7092.0,15,3,0.0,0,0.023,2-5%,0,Repaid
44431,67,0.0,0,0,0,10.0,5400.0,14,2,0.0,1,0.0167,0-2%,0,Repaid
125217,64,0.089,0,0,0,10.0,5400.0,19,1,0.0,1,0.0219,2-5%,0,Repaid
63283,57,0.161,0,0,0,0.048,5711.0,23,0,0.0,0,0.0312,2-5%,0,Repaid
59126,36,0.014,1,0,0,0.407,11100.0,14,2,0.0,0,0.04,2-5%,1,Defaulted
58232,60,0.969,0,0,1,0.465,6541.0,6,1,0.0,0,0.1419,12-15%,0,Repaid
65084,39,0.423,0,0,0,0.335,5362.0,13,0,4.0,0,0.0609,5-8%,0,Repaid
74708,52,0.31,0,0,0,0.365,3770.0,8,1,0.0,0,0.0329,2-5%,0,Repaid
95216,35,0.0,0,0,0,0.354,5576.0,9,2,3.0,0,0.0307,2-5%,0,Repaid
45252,60,0.005,0,0,0,7.0,5400.0,2,0,0.0,1,0.0111,0-2%,0,Repaid
71335,32,0.964,0,0,0,1.349,1650.0,7,2,0.0,0,0.1508,15-20%,0,Repaid
5481,40,0.851,1,0,2,0.443,1700.0,5,0,0.0,0,0.3546,30-50%,0,Repaid
138756,82,1.0,0,0,0,10.0,5400.0,3,0,0.0,1,0.0484,2-5%,0,Repaid
22974,36,1.083,1,0,0,0.456,3058.0,7,1,1.0,0,0.2268,20-30%,0,Repaid
90442,51,0.0,1,1,0,0.173,11167.0,5,1,1.0,0,0.0339,2-5%,0,Repaid
29295,46,0.958,1,1,3,0.351,12133.0,5,1,3.0,0,0.618,50%+,1,Defaulted
117154,44,1.0,0,0,0,0.143,2727.0,1,0,1.0,0,0.1006,10-12%,0,Repaid
42597,42,0.601,0,0,0,0.345,7458.0,12,1,0.0,0,0.065,5-8%,0,Repaid
29500,52,0.03,0,0,0,0.241,4050.0,12,1,2.0,0,0.0245,2-5%,0,Repaid
48898,57,0.175,0,0,0,0.155,2083.0,11,0,0.0,0,0.0251,2-5%,0,Repaid
123008,49,0.0,0,0,0,0.257,4166.0,12,1,0.0,0,0.022,2-5%,0,Repaid
89496,48,0.186,0,0,0,0.014,3083.0,1,0,4.0,0,0.0263,2-5%,0,Repaid
93829,74,0.057,0,0,0,0.466,3350.0,13,1,0.0,0,0.0172,0-2%,0,Repaid
138696,71,0.005,0,0,0,0.001,10337.0,11,0,0.0,0,0.0117,0-2%,0,Repaid
146335,70,0.12,0,0,0,0.038,3200.0,2,0,0.0,0,0.0138,0-2%,0,Repaid
31635,62,0.709,0,1,0,0.303,2083.0,3,0,0.0,0,0.0697,5-8%,0,Repaid
1120,39,0.307,0,0,0,0.607,5900.0,5,2,0.0,0,0.0379,2-5%,0,Repaid
107022,57,1.0,0,0,0,0.452,4150.0,9,1,0.0,0,0.102,10-12%,0,Repaid
71709,42,1.741,0,1,2,0.132,4876.0,3,0,1.0,0,0.7068,50%+,0,Repaid
108107,76,0.028,0,0,0,10.0,5400.0,2,0,0.0,1,0.0091,0-2%,0,Repaid
139365,48,0.023,0,0,0,0.003,6800.0,6,0,0.0,0,0.0168,0-2%,0,Repaid
139794,54,0.928,0,0,0,10.0,5400.0,15,2,2.0,1,0.1166,10-12%,0,Repaid
3116,68,0.0,0,0,0,10.0,5400.0,2,0,0.0,1,0.0098,0-2%,0,Repaid
106879,67,0.038,0,0,0,10.0,5400.0,7,2,0.0,1,0.0146,0-2%,0,Repaid
94849,47,0.957,2,0,0,0.912,6000.0,12,3,1.0,0,0.2733,20-30%,0,Repaid
118750,37,0.353,0,0,0,0.115,6180.0,5,0,0.0,0,0.0357,2-5%,0,Repaid
94917,77,0.138,0,0,0,0.208,2650.0,6,0,0.0,0,0.0145,0-2%,0,Repaid
126274,62,0.011,1,0,0,0.279,8900.0,21,1,3.0,0,0.0364,2-5%,0,Repaid
145206,35,0.054,0,0,0,0.18,6784.0,11,0,3.0,0,0.0293,2-5%,0,Repaid
43907,71,0.339,0,0,0,0.397,14364.0,12,2,0.0,0,0.0233,2-5%,0,Repaid
134674,65,0.035,0,0,0,0.024,1776.0,3,0,0.0,0,0.0137,0-2%,0,Repaid
117035,29,0.034,0,0,0,0.089,5000.0,3,0,0.0,0,0.0225,2-5%,0,Repaid
114093,46,1.0,0,0,0,0.169,4000.0,1,0,1.0,0,0.0945,8-10%,0,Repaid
85274,53,0.446,0,0,0,0.701,3100.0,7,1,1.0,0,0.0429,2-5%,0,Repaid
63351,56,0.9,2,0,0,0.558,4500.0,8,2,0.0,0,0.1911,15-20%,0,Repaid
134837,53,0.528,3,1,0,0.434,4350.0,3,1,2.0,0,0.2023,20-30%,1,Defaulted
118549,60,0.0,0,0,0,1.41,5000.0,13,2,0.0,0,0.0202,2-5%,0,Repaid
2730,32,1.0,0,1,0,0.178,2100.0,2,0,0.0,0,0.1691,15-20%,0,Repaid
113408,61,0.133,0,0,0,0.379,4788.0,11,1,0.0,0,0.022,2-5%,0,Repaid
86550,33,0.791,0,0,0,0.389,7800.0,13,2,0.0,0,0.1125,10-12%,0,Repaid
140944,70,0.242,0,0,0,0.566,6299.0,11,1,1.0,0,0.0234,2-5%,0,Repaid
47982,60,0.843,0,0,0,0.86,15000.0,28,2,1.0,0,0.1068,10-12%,0,Repaid
112289,28,1.0,1,0,1,0.26,3200.0,2,0,1.0,0,0.3003,30-50%,0,Repaid
80245,82,0.009,0,0,0,0.005,3687.0,5,0,0.0,0,0.01,0-2%,0,Repaid
40247,54,0.072,0,0,0,0.301,6336.0,3,1,0.0,0,0.0168,0-2%,0,Repaid
67778,54,0.699,0,0,0,0.697,3900.0,15,1,2.0,0,0.0838,8-10%,1,Defaulted
91346,71,1.0,0,0,0,0.026,3500.0,1,0,0.0,0,0.0624,5-8%,0,Repaid
140106,55,0.326,2,0,0,0.636,5910.0,15,1,0.0,0,0.0833,8-10%,0,Repaid
125314,44,1.046,2,0,1,0.378,8733.0,14,1,0.0,0,0.4092,30-50%,0,Repaid
64337,40,0.86,0,0,0,10.0,5400.0,6,1,0.0,1,0.0855,8-10%,0,Repaid
14133,42,0.019,0,0,0,0.294,12000.0,12,1,3.0,0,0.0238,2-5%,0,Repaid
4128,54,0.83,0,0,0,0.472,5211.0,8,1,2.0,0,0.0835,8-10%,0,Repaid
140053,41,0.211,1,0,0,0.462,13000.0,11,2,2.0,0,0.0503,5-8%,0,Repaid
68206,53,0.015,0,0,0,0.027,15000.0,5,0,0.0,0,0.0118,0-2%,0,Repaid
44567,23,0.748,2,0,1,0.189,1600.0,2,0,0.0,0,0.3088,30-50%,0,Repaid
76635,37,0.89,1,0,0,0.101,15500.0,3,0,0.0,0,0.0996,8-10%,0,Repaid
94366,39,0.596,0,0,0,10.0,5400.0,7,1,0.0,1,0.0569,5-8%,0,Repaid
54317,74,0.01,0,0,0,0.125,2166.0,10,0,0.0,0,0.0137,0-2%,0,Repaid
141697,64,0.021,0,0,0,0.002,4238.0,4,0,0.0,0,0.0131,0-2%,0,Repaid
138237,63,0.287,0,0,0,0.176,13433.0,6,1,0.0,0,0.0192,0-2%,0,Repaid
121736,32,1.01,0,0,0,0.867,2030.0,3,1,2.0,0,0.1471,12-15%,1,Defaulted
50217,63,0.341,0,0,0,10.0,15000.0,14,4,1.0,0,0.0355,2-5%,0,Repaid
39940,64,0.056,0,0,0,0.364,3475.0,6,1,0.0,0,0.0164,0-2%,0,Repaid
107423,39,0.099,0,0,0,0.459,6166.0,8,2,1.0,0,0.0297,2-5%,0,Repaid
89302,42,0.119,0,0,0,0.434,5456.0,12,2,0.0,0,0.032,2-5%,0,Repaid
101448,38,0.027,0,0,0,0.238,14000.0,7,2,2.0,0,0.0218,2-5%,0,Repaid
100942,31,0.322,2,0,0,0.05,2916.0,6,0,0.0,0,0.0931,8-10%,1,Defaulted
136736,63,0.019,0,0,0,0.29,8000.0,18,2,0.0,0,0.0211,2-5%,1,Defaulted
42477,56,0.446,0,0,0,0.371,4179.0,7,1,1.0,0,0.0397,2-5%,0,Repaid
36538,26,0.412,0,0,0,0.104,4000.0,5,0,0.0,0,0.05,5-8%,0,Repaid
87662,61,0.032,0,0,0,10.0,5400.0,7,0,0.0,1,0.0135,0-2%,0,Repaid
51537,35,0.605,0,0,0,0.206,3600.0,7,0,0.0,0,0.065,5-8%,0,Repaid
59859,36,0.068,0,0,0,2.638,1000.0,7,1,0.0,0,0.0293,2-5%,0,Repaid
90795,36,0.061,0,0,0,0.417,2500.0,4,1,0.0,0,0.0252,2-5%,0,Repaid
60072,33,1.0,1,0,0,0.19,3076.0,2,0,1.0,0,0.1733,15-20%,0,Repaid
71448,73,0.009,0,0,0,0.096,3000.0,28,0,0.0,0,0.0229,2-5%,0,Repaid
79991,64,0.023,0,0,0,0.021,2978.0,7,0,0.0,0,0.0148,0-2%,0,Repaid
124979,67,0.0,0,0,0,0.007,3759.0,8,0,0.0,0,0.0136,0-2%,0,Repaid
20669,51,0.521,0,0,0,0.884,4333.0,18,2,0.0,0,0.0684,5-8%,0,Repaid
41267,54,0.24,0,0,0,10.0,5400.0,5,1,0.0,1,0.0225,2-5%,0,Repaid
69643,58,0.152,0,0,0,0.281,8266.0,11,2,1.0,0,0.0248,2-5%,0,Repaid
15682,61,0.336,1,1,0,0.456,3000.0,13,0,0.0,0,0.0715,5-8%,0,Repaid
41704,66,0.66,0,0,0,0.634,4500.0,6,0,0.0,0,0.0419,2-5%,0,Repaid
143926,47,0.338,0,0,0,0.314,6400.0,7,1,1.0,0,0.0356,2-5%,0,Repaid
124640,74,0.618,0,0,0,0.956,5183.0,13,3,0.0,0,0.0522,5-8%,0,Repaid
51989,43,0.197,1,0,0,0.148,1000.0,3,0,4.0,0,0.0491,2-5%,0,Repaid
110425,51,0.035,0,0,0,0.232,13548.0,11,4,2.0,0,0.0241,2-5%,0,Repaid
122116,59,0.552,0,0,0,0.218,9703.0,10,1,1.0,0,0.0427,2-5%,0,Repaid
145748,46,0.475,0,0,0,1.019,3820.0,17,2,0.0,0,0.0674,5-8%,0,Repaid
137760,47,0.103,0,0,0,10.0,5400.0,13,1,3.0,1,0.0288,2-5%,0,Repaid
34760,69,1.0,0,0,0,0.372,2249.0,3,0,0.0,0,0.0704,5-8%,0,Repaid
133799,53,0.152,0,0,0,0.132,3539.0,10,0,0.0,0,0.024,2-5%,0,Repaid
148052,31,0.218,0,0,0,0.31,10000.0,11,2,0.0,0,0.0389,2-5%,0,Repaid
58962,56,0.13,0,0,0,10.0,5400.0,3,1,0.0,1,0.0169,0-2%,0,Repaid
199,35,0.115,0,0,0,10.0,5400.0,6,0,0.0,1,0.0232,2-5%,0,Repaid
137220,28,0.923,0,0,0,0.155,3000.0,3,0,0.0,0,0.1124,10-12%,0,Repaid
141635,80,0.02,0,0,0,0.006,4000.0,7,0,0.0,0,0.011,0-2%,0,Repaid
79227,30,0.478,0,0,0,0.071,5250.0,4,0,0.0,0,0.0496,2-5%,0,Repaid
5730,80,0.0,0,0,0,0.826,3700.0,13,2,0.0,0,0.0151,0-2%,0,Repaid
131471,49,0.563,2,0,0,0.684,3000.0,12,1,2.0,0,0.1456,12-15%,0,Repaid
133229,53,0.0,0,0,0,0.418,1530.0,3,0,6.0,0,0.0213,2-5%,0,Repaid
52910,68,0.124,1,0,0,0.464,5083.0,11,1,0.0,0,0.0291,2-5%,0,Repaid
76622,61,0.0,0,0,0,10.0,5400.0,11,0,0.0,1,0.0143,0-2%,0,Repaid
79750,61,0.215,0,0,0,0.247,10837.0,10,1,0.0,0,0.021,2-5%,0,Repaid
48340,72,0.0,0,0,0,10.0,5400.0,6,0,0.0,1,0.0103,0-2%,0,Repaid
101674,30,0.665,1,1,0,0.4,5000.0,7,1,0.0,0,0.1685,15-20%,0,Repaid
134535,50,0.103,0,0,0,0.135,11166.0,8,2,0.0,0,0.0208,2-5%,0,Repaid
89315,54,0.33,0,0,0,0.489,7000.0,12,2,0.0,0,0.0368,2-5%,0,Repaid
103926,51,0.045,0,0,0,1.343,1333.0,7,1,3.0,0,0.0252,2-5%,0,Repaid
104079,39,1.0,0,0,4,0.0,5400.0,0,0,0.0,1,0.5377,50%+,0,Repaid
33845,76,0.076,0,0,0,10.0,5400.0,2,0,0.0,1,0.0099,0-2%,0,Repaid
140993,59,0.255,1,0,0,1.172,3333.0,16,2,0.0,0,0.0555,5-8%,0,Repaid
104767,69,0.499,0,1,0,0.199,30000.0,21,3,1.0,0,0.0453,2-5%,1,Defaulted
33070,41,0.994,3,0,0,1.156,6000.0,13,2,0.0,0,0.3802,30-50%,1,Defaulted
103123,49,0.052,0,0,0,10.0,5400.0,4,2,0.0,1,0.0184,0-2%,0,Repaid
53901,67,0.049,0,0,0,10.0,5400.0,9,0,0.0,1,0.0134,0-2%,0,Repaid
27049,66,0.02,0,0,0,0.059,10000.0,10,1,0.0,0,0.0139,0-2%,0,Repaid
56255,25,0.071,0,0,0,0.185,1500.0,3,0,0.0,0,0.0282,2-5%,0,Repaid
60568,82,0.469,0,0,0,0.204,15500.0,17,2,1.0,0,0.0289,2-5%,0,Repaid
21223,63,0.014,1,0,0,10.0,5400.0,14,1,0.0,1,0.0256,2-5%,0,Repaid
54786,29,0.062,0,0,0,0.103,4000.0,6,0,0.0,0,0.0264,2-5%,0,Repaid
8093,69,0.0,0,0,0,10.0,5400.0,5,1,0.0,1,0.0115,0-2%,0,Repaid
33996,33,0.046,0,0,0,0.193,2690.0,9,0,0.0,0,0.0272,2-5%,0,Repaid
420,70,0.033,0,0,0,10.0,5400.0,11,1,0.0,1,0.0142,0-2%,0,Repaid
139366,37,0.0,0,0,0,0.729,4358.0,15,1,3.0,0,0.0336,2-5%,0,Repaid
139100,42,0.075,0,0,0,10.0,5400.0,8,2,0.0,1,0.0241,2-5%,0,Repaid
5601,64,0.264,0,0,0,0.855,4400.0,7,2,0.0,0,0.026,2-5%,0,Repaid
132290,30,0.961,1,0,1,10.0,5400.0,4,0,3.0,1,0.2799,20-30%,1,Defaulted
148817,59,0.0,0,0,0,0.0,5400.0,2,0,0.0,1,0.0109,0-2%,0,Repaid
98298,41,0.777,0,0,0,0.385,5273.0,7,2,0.0,0,0.0888,8-10%,0,Repaid
136719,66,0.031,0,0,0,0.515,3238.0,12,1,0.0,0,0.0182,0-2%,0,Repaid
7756,67,0.0,1,0,0,0.523,9727.0,14,3,0.0,0,0.0268,2-5%,0,Repaid
140536,34,0.224,0,0,0,0.222,4670.0,5,1,3.0,0,0.0391,2-5%,0,Repaid
28435,59,0.03,0,0,0,0.005,5600.0,3,0,0.0,0,0.0135,0-2%,0,Repaid
3800,46,0.05,0,0,0,0.384,16666.0,6,1,2.0,0,0.0166,0-2%,0,Repaid
5864,62,0.0,0,0,0,0.376,5166.0,19,2,0.0,0,0.0231,2-5%,0,Repaid
149561,48,0.247,0,0,0,10.0,5400.0,10,2,1.0,1,0.0331,2-5%,0,Repaid
27369,87,0.092,0,0,0,10.0,5400.0,1,0,0.0,1,0.0083,0-2%,0,Repaid
36314,32,1.0,0,0,0,0.366,3750.0,8,2,0.0,0,0.1549,15-20%,0,Repaid
136700,63,0.331,2,1,2,0.29,2200.0,8,0,0.0,0,0.2631,20-30%,0,Repaid
114768,82,0.056,0,0,0,10.0,5400.0,4,0,0.0,1,0.0092,0-2%,0,Repaid
84784,57,0.773,0,0,0,0.672,4866.0,17,1,3.0,0,0.0976,8-10%,0,Repaid
65433,53,0.0,0,0,0,0.0,5000.0,1,0,0.0,0,0.0135,0-2%,0,Repaid
101552,50,0.197,0,0,0,0.557,3340.0,13,1,0.0,0,0.0325,2-5%,0,Repaid
80004,47,0.031,0,1,0,0.574,5416.0,8,3,2.0,0,0.0399,2-5%,0,Repaid
95816,32,0.101,0,0,0,10.0,5400.0,5,0,0.0,1,0.0231,2-5%,0,Repaid
5540,51,0.042,0,0,0,0.254,5322.0,6,1,0.0,0,0.0187,0-2%,0,Repaid
144730,55,0.001,0,0,0,0.161,5085.0,5,1,0.0,0,0.0159,0-2%,0,Repaid
14608,45,0.085,0,0,0,0.379,3666.0,7,2,2.0,0,0.0288,2-5%,0,Repaid
90775,58,0.232,1,0,0,0.391,2000.0,10,0,0.0,0,0.0403,2-5%,0,Repaid
99932,65,0.155,0,0,0,0.409,4087.0,11,1,0.0,0,0.0219,2-5%,0,Repaid
28320,23,0.754,0,0,0,0.055,900.0,3,0,0.0,0,0.0966,8-10%,0,Repaid
26608,62,0.305,2,1,0,0.316,3000.0,13,1,0.0,0,0.1064,10-12%,0,Repaid
1032,54,0.149,1,0,0,0.429,8400.0,14,1,1.0,0,0.0398,2-5%,0,Repaid
19939,35,0.118,0,0,0,0.463,9525.0,10,2,1.0,0,0.0317,2-5%,0,Repaid
22966,48,0.07,1,0,0,0.382,7000.0,7,1,2.0,0,0.034,2-5%,0,Repaid
64996,44,0.03,0,0,0,0.219,3333.0,11,1,0.0,0,0.025,2-5%,0,Repaid
53998,44,0.094,0,0,0,0.668,5000.0,12,2,2.0,0,0.0331,2-5%,0,Repaid
86235,47,0.065,0,0,0,0.41,9000.0,12,2,1.0,0,0.0255,2-5%,0,Repaid
90877,49,0.849,0,0,0,0.855,17500.0,18,12,3.0,0,0.2055,20-30%,1,Defaulted
71504,40,0.727,0,0,0,0.66,12784.0,24,6,2.0,0,0.1578,15-20%,0,Repaid
113549,49,0.058,0,0,0,10.0,5400.0,8,1,0.0,1,0.0192,0-2%,0,Repaid
96499,62,0.094,0,0,0,0.54,7500.0,13,1,1.0,0,0.0209,2-5%,0,Repaid
93676,60,0.405,0,0,0,0.896,3803.0,14,1,0.0,0,0.0407,2-5%,0,Repaid
118368,79,0.076,0,0,0,0.037,6666.0,9,1,0.0,0,0.0133,0-2%,0,Repaid
2597,48,0.959,0,1,2,10.0,5400.0,4,0,0.0,1,0.3132,30-50%,1,Defaulted
17878,73,0.067,0,0,0,0.488,10800.0,25,2,0.0,0,0.0222,2-5%,0,Repaid
92515,30,0.563,0,0,0,0.203,5000.0,7,0,0.0,0,0.0629,5-8%,0,Repaid
129128,53,0.318,0,0,0,0.282,5000.0,9,0,0.0,0,0.0301,2-5%,0,Repaid
66505,67,0.071,0,0,0,0.329,18000.0,14,2,0.0,0,0.0147,0-2%,0,Repaid
64351,67,0.008,0,0,0,10.0,5400.0,2,1,0.0,1,0.011,0-2%,0,Repaid
121109,46,0.062,1,0,0,0.135,2083.0,4,0,3.0,0,0.0352,2-5%,0,Repaid
31669,55,0.236,1,1,0,0.264,7500.0,7,2,1.0,0,0.061,5-8%,0,Repaid
132589,73,0.051,1,0,0,0.207,11666.0,7,2,0.0,0,0.019,0-2%,0,Repaid
101188,26,1.0,0,1,2,0.017,3000.0,0,0,0.0,0,0.4246,30-50%,0,Repaid
65729,43,0.037,0,0,0,0.719,55966.0,41,29,0.0,0,0.133,12-15%,1,Defaulted
132150,53,0.03,0,0,0,10.0,5400.0,6,4,0.0,1,0.0207,2-5%,0,Repaid
133127,66,0.372,0,0,0,0.17,13250.0,6,0,0.0,0,0.0197,0-2%,0,Repaid
20414,37,0.334,2,0,0,0.354,1958.0,8,0,0.0,0,0.0939,8-10%,0,Repaid
119571,53,0.762,1,0,2,0.541,9965.0,13,2,0.0,0,0.3086,30-50%,1,Defaulted
28035,52,0.871,0,0,0,0.248,4000.0,5,1,1.0,0,0.0837,8-10%,0,Repaid
97100,59,0.116,0,0,0,1.078,3000.0,5,2,0.0,0,0.0212,2-5%,0,Repaid
45638,45,1.004,0,0,0,0.351,10166.0,8,2,2.0,0,0.1209,12-15%,0,Repaid
69591,54,0.488,0,0,0,0.285,5000.0,8,2,0.0,0,0.0458,2-5%,0,Repaid
61582,40,0.038,0,0,0,0.175,5975.0,8,0,0.0,0,0.0213,2-5%,0,Repaid
81636,51,0.844,0,0,0,0.658,15416.0,13,2,1.0,0,0.0811,8-10%,0,Repaid
3898,59,0.064,0,0,0,0.169,5953.0,11,0,2.0,0,0.0198,0-2%,0,Repaid
67203,32,0.783,2,0,0,0.343,4800.0,14,0,1.0,0,0.2293,20-30%,0,Repaid
6703,43,0.4,1,0,0,0.162,3791.0,9,0,0.0,0,0.0633,5-8%,0,Repaid
131376,77,0.034,0,0,0,0.041,1150.0,5,0,0.0,0,0.0121,0-2%,0,Repaid
139173,49,0.203,1,0,0,0.335,7680.0,11,2,2.0,0,0.0504,5-8%,0,Repaid
4057,46,0.447,0,0,0,10.0,5400.0,12,1,0.0,1,0.0451,2-5%,0,Repaid
109388,48,0.0,0,0,0,1.116,4444.0,6,2,1.0,0,0.0214,2-5%,0,Repaid
146378,86,0.006,0,0,0,0.0,5833.0,8,0,0.0,0,0.0095,0-2%,0,Repaid
13755,47,0.053,0,0,0,0.003,14500.0,4,0,2.0,0,0.0152,0-2%,0,Repaid
89045,43,0.13,0,0,0,10.0,5400.0,10,2,0.0,1,0.0277,2-5%,0,Repaid
122096,68,0.0,0,0,0,0.165,18334.0,8,2,3.0,0,0.0123,0-2%,0,Repaid
73125,70,0.205,0,0,0,0.355,2500.0,13,0,0.0,0,0.0225,2-5%,0,Repaid
114497,63,0.19,0,0,0,0.524,3100.0,8,1,0.0,0,0.0227,2-5%,0,Repaid
64067,59,0.0,0,0,0,10.0,5400.0,8,1,1.0,1,0.0155,0-2%,0,Repaid
54680,75,0.004,0,0,0,0.102,2500.0,6,0,0.0,0,0.0118,0-2%,0,Repaid
100425,34,0.2,0,0,0,0.012,8500.0,3,0,0.0,0,0.0253,2-5%,0,Repaid
110336,33,0.08,0,0,0,0.487,11200.0,13,4,2.0,0,0.0393,2-5%,0,Repaid
108847,51,0.159,0,0,0,0.73,7333.0,16,2,0.0,0,0.0317,2-5%,0,Repaid
69792,70,0.031,0,0,0,0.203,5450.0,5,2,0.0,0,0.0142,0-2%,0,Repaid
143685,43,0.04,0,0,0,0.119,9168.0,9,1,3.0,0,0.0241,2-5%,0,Repaid
105814,58,0.482,0,0,0,0.197,3090.0,4,0,1.0,0,0.0357,2-5%,0,Repaid
96734,45,0.996,1,0,0,0.072,2333.0,3,0,2.0,0,0.1589,15-20%,0,Repaid
106927,50,0.023,0,0,0,0.257,7214.0,6,1,0.0,0,0.0175,0-2%,0,Repaid
98894,35,0.0,0,0,0,0.517,3333.0,8,1,2.0,0,0.0278,2-5%,0,Repaid
8042,72,0.013,0,0,0,0.176,3629.0,14,2,1.0,0,0.0191,0-2%,0,Repaid
78078,59,0.067,0,0,0,0.377,9744.0,25,2,0.0,0,0.0286,2-5%,0,Repaid
124121,69,0.121,0,0,0,0.653,4500.0,11,1,0.0,0,0.0191,0-2%,0,Repaid
85503,34,0.427,0,0,0,0.207,3746.0,10,0,3.0,0,0.0606,5-8%,0,Repaid
144153,38,0.005,0,0,0,0.062,4550.0,4,0,0.0,0,0.0192,0-2%,0,Repaid
82053,32,0.725,0,0,0,0.392,3200.0,4,1,0.0,0,0.0841,8-10%,0,Repaid
11412,50,0.377,0,0,0,10.0,5400.0,14,2,0.0,1,0.043,2-5%,0,Repaid
99540,37,0.699,0,0,0,0.713,5500.0,7,2,0.0,0,0.0825,8-10%,0,Repaid
65465,67,0.084,0,0,0,0.623,4477.0,7,2,0.0,0,0.0179,0-2%,0,Repaid
20478,45,0.036,0,0,0,0.314,4000.0,9,1,0.0,0,0.0231,2-5%,0,Repaid
77143,62,0.0,0,0,0,0.0,12600.0,6,0,1.0,0,0.0115,0-2%,0,Repaid
117644,52,0.158,0,0,0,0.287,6626.0,6,1,0.0,0,0.0219,2-5%,0,Repaid
136300,63,0.296,0,0,0,0.413,5460.0,12,2,1.0,0,0.0329,2-5%,0,Repaid
61549,68,0.427,0,0,0,10.0,5400.0,13,0,0.0,1,0.0292,2-5%,0,Repaid
62136,69,0.002,0,0,0,0.002,4350.0,13,0,0.0,0,0.0151,0-2%,0,Repaid
143619,48,0.058,0,0,0,0.158,14000.0,10,1,2.0,0,0.0197,0-2%,0,Repaid
113664,41,0.476,0,0,0,0.568,9100.0,10,3,3.0,0,0.0652,5-8%,0,Repaid
114040,56,0.275,0,0,0,0.356,5108.0,16,1,0.0,0,0.0351,2-5%,0,Repaid
110317,53,0.0,0,0,0,0.237,3182.0,9,1,0.0,0,0.0195,0-2%,0,Repaid
55378,71,0.236,0,0,0,0.386,6591.0,8,1,0.0,0,0.0197,0-2%,0,Repaid
121308,24,0.01,0,0,0,0.0,897.0,1,0,0.0,0,0.0246,2-5%,0,Repaid
58132,43,0.061,0,0,0,0.45,10509.0,7,2,0.0,0,0.0214,2-5%,0,Repaid
66380,30,0.336,0,0,0,0.176,4400.0,4,0,0.0,0,0.0396,2-5%,0,Repaid
23120,56,0.193,0,0,0,0.169,26300.0,9,3,0.0,0,0.0163,0-2%,0,Repaid
80145,75,0.0,0,0,0,0.007,816.0,11,0,0.0,0,0.0142,0-2%,0,Repaid
131133,65,0.096,0,0,0,10.0,5400.0,5,0,0.0,1,0.0134,0-2%,0,Repaid
63757,90,0.056,3,0,0,0.019,4290.0,9,0,0.0,0,0.0369,2-5%,0,Repaid
98113,69,1.0,0,0,0,0.057,5200.0,2,0,0.0,0,0.0633,5-8%,0,Repaid
41412,45,0.023,0,0,0,10.0,5400.0,8,1,2.0,1,0.0213,2-5%,0,Repaid
62734,64,0.342,0,0,0,10.0,5400.0,16,9,0.0,1,0.0602,5-8%,0,Repaid
24726,38,0.122,0,0,0,10.0,5400.0,7,3,0.0,1,0.0295,2-5%,0,Repaid
125023,77,0.003,0,0,0,0.001,5000.0,2,0,0.0,0,0.0094,0-2%,0,Repaid
99279,53,0.349,0,0,0,0.251,7465.0,9,1,0.0,0,0.0323,2-5%,0,Repaid
69698,36,0.024,0,0,0,0.003,4400.0,3,0,0.0,0,0.02,2-5%,0,Repaid
111928,42,1.467,4,0,5,0.366,2375.0,6,0,3.0,0,0.9792,50%+,0,Repaid
77018,31,0.237,0,0,0,0.108,7166.0,8,0,0.0,0,0.034,2-5%,0,Repaid
12029,77,0.0,0,0,0,0.0,8974.0,6,0,0.0,0,0.0094,0-2%,0,Repaid
92235,24,1.161,0,0,0,10.0,5400.0,4,0,0.0,1,0.155,15-20%,0,Repaid
123069,38,1.0,0,0,0,10.0,5400.0,3,2,1.0,1,0.1158,10-12%,0,Repaid
96293,61,0.028,0,0,0,0.431,13750.0,14,3,2.0,0,0.0202,2-5%,0,Repaid
89678,72,0.088,0,0,0,0.019,2423.0,4,0,0.0,0,0.0136,0-2%,0,Repaid
58471,35,0.002,0,0,0,0.025,1000.0,6,0,0.0,0,0.0234,2-5%,0,Repaid
63185,38,0.266,0,0,0,0.112,5096.0,4,0,2.0,0,0.0333,2-5%,0,Repaid
84312,29,0.337,1,1,0,0.15,5362.0,8,0,2.0,0,0.1045,10-12%,0,Repaid
